target	pipeline	src_type	model	protocol	rep	rmsd	tmscore	gdtts	gdtha	aligned_len	seq_len	source
2SNI	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_ref15	1	0.45	0.9947	0.9982	0.9518	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_ref15	2	0.452	0.9946	0.9982	0.9509	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_ref15	3	0.447	0.9947	0.9973	0.9527	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_ref15	4	0.443	0.9948	0.9973	0.9473	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_ref15	5	0.447	0.9947	0.9982	0.9509	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_beta	1	0.568	0.9915	0.9945	0.8773	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_beta	2	0.619	0.9899	0.9873	0.8555	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_beta	3	0.583	0.9911	0.9945	0.8773	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_beta	4	0.59	0.9909	0.9927	0.8664	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_beta	5	0.612	0.9902	0.9909	0.8636	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_ref15	1	0.729	0.9862	0.9691	0.8073	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_ref15	2	0.704	0.9871	0.9745	0.8291	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_ref15	3	0.712	0.9868	0.9682	0.8236	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_ref15	4	0.727	0.9862	0.9718	0.8091	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_ref15	5	0.716	0.9866	0.9691	0.8164	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_beta	1	0.632	0.9896	0.9855	0.8573	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_beta	2	0.637	0.9894	0.9864	0.8527	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_beta	3	0.642	0.9892	0.9836	0.85	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_beta	4	0.672	0.9884	0.9827	0.8545	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_beta	5	0.658	0.9887	0.9827	0.8436	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_ref15	1	0.634	0.9895	0.9836	0.8618	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_ref15	2	0.647	0.9891	0.9845	0.8518	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_ref15	3	0.696	0.9874	0.98	0.8309	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_ref15	4	0.663	0.9885	0.9818	0.8391	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_ref15	5	0.64	0.9893	0.9836	0.8573	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_beta	1	0.534	0.9926	0.9918	0.9255	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_beta	2	0.488	0.9938	0.9955	0.9355	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_beta	3	0.471	0.9942	0.9982	0.9427	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_beta	4	0.483	0.9938	0.9973	0.9255	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_beta	5	0.464	0.9943	0.9973	0.9409	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_ref15	1	0.502	0.9934	0.9936	0.9382	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_ref15	2	0.461	0.9944	0.9964	0.9473	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_ref15	3	0.499	0.9935	0.9918	0.9373	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_ref15	4	0.49	0.9937	0.9936	0.94	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_ref15	5	0.445	0.9948	0.9982	0.9527	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_beta	1	0.579	0.9912	0.9927	0.8782	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_beta	2	0.58	0.9912	0.9927	0.8782	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_beta	3	0.677	0.9881	0.9782	0.8427	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_beta	4	0.583	0.9911	0.9927	0.8764	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_beta	5	0.588	0.9909	0.9918	0.8755	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_ref15	1	0.758	0.9851	0.9636	0.8036	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_ref15	2	0.712	0.9868	0.9727	0.8164	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_ref15	3	0.697	0.9873	0.9764	0.8273	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_ref15	4	0.792	0.9838	0.96	0.7991	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_ref15	5	0.799	0.9836	0.9582	0.8	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_beta	1	0.66	0.9886	0.9818	0.8427	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_beta	2	0.643	0.9892	0.9845	0.8482	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_beta	3	0.618	0.99	0.9891	0.8591	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_beta	4	0.666	0.9884	0.9809	0.8373	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_beta	5	0.639	0.9893	0.9864	0.8545	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_ref15	1	0.664	0.9885	0.9836	0.8455	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_ref15	2	0.662	0.9885	0.9809	0.8436	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_ref15	3	0.704	0.9871	0.9736	0.8218	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_ref15	4	0.695	0.9874	0.9764	0.8327	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_ref15	5	0.674	0.9881	0.98	0.8355	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_beta	1	0.429	0.9951	0.9991	0.9509	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_beta	2	0.454	0.9946	0.9973	0.9418	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_beta	3	0.44	0.9949	0.9982	0.9409	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_beta	4	0.447	0.9947	0.9973	0.9427	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_beta	5	0.43	0.9951	0.9991	0.9482	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_ref15	1	0.494	0.9936	0.9945	0.9291	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_ref15	2	0.484	0.9938	0.9955	0.9327	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_ref15	3	0.482	0.9939	0.9964	0.93	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_ref15	4	0.443	0.9948	0.9973	0.9509	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_ref15	5	0.449	0.9947	0.9982	0.9482	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	cartesian_beta	1	0.57	0.9915	0.9927	0.8818	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	cartesian_beta	2	0.572	0.9914	0.9927	0.8855	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	cartesian_beta	3	0.681	0.9879	0.9755	0.8418	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	cartesian_beta	4	0.641	0.9892	0.9836	0.8527	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	cartesian_beta	5	0.613	0.9902	0.99	0.8673	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	cartesian_ref15	1	0.749	0.9854	0.9645	0.8155	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	cartesian_ref15	2	0.694	0.9874	0.9727	0.83	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	cartesian_ref15	3	0.692	0.9875	0.9727	0.8245	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	cartesian_ref15	4	0.712	0.9868	0.9736	0.82	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	cartesian_ref15	5	0.702	0.9872	0.9727	0.8291	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	dualspace_beta	1	0.64	0.9893	0.9845	0.85	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	dualspace_beta	2	0.661	0.9886	0.9818	0.8445	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	dualspace_beta	3	0.629	0.9897	0.9882	0.8627	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	dualspace_beta	4	0.618	0.99	0.9882	0.8591	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	dualspace_beta	5	0.646	0.9891	0.98	0.8527	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	dualspace_ref15	1	0.693	0.9875	0.9727	0.8345	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	dualspace_ref15	2	0.706	0.987	0.9745	0.8282	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	dualspace_ref15	3	0.71	0.9869	0.9736	0.8245	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	dualspace_ref15	4	0.689	0.9876	0.9736	0.8309	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	dualspace_ref15	5	0.724	0.9863	0.9709	0.8209	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	normal_beta	1	0.441	0.9949	0.9991	0.9473	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	normal_beta	2	0.44	0.9949	0.9982	0.9473	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	normal_beta	3	0.45	0.9947	0.9973	0.9409	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	normal_beta	4	0.439	0.9949	0.9982	0.9482	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	normal_beta	5	0.459	0.9944	0.9973	0.9364	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	normal_ref15	1	0.481	0.9939	0.9955	0.9427	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	normal_ref15	2	0.489	0.9937	0.9964	0.9355	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	normal_ref15	3	0.483	0.9939	0.9945	0.9418	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	normal_ref15	4	0.49	0.9937	0.9945	0.9373	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_3	af_relaxed_ranked_3	normal_ref15	5	0.479	0.994	0.9945	0.9418	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_4	af_relaxed_ranked_4	cartesian_beta	1	0.655	0.9888	0.9827	0.8455	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_4	af_relaxed_ranked_4	cartesian_beta	2	0.658	0.9887	0.9827	0.8491	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_4	af_relaxed_ranked_4	cartesian_beta	3	0.668	0.9883	0.9818	0.8427	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_4	af_relaxed_ranked_4	cartesian_beta	4	0.608	0.9903	0.9936	0.8627	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_4	af_relaxed_ranked_4	cartesian_beta	5	0.635	0.9894	0.9882	0.8555	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_4	af_relaxed_ranked_4	cartesian_ref15	1	0.685	0.9877	0.9764	0.8318	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_4	af_relaxed_ranked_4	cartesian_ref15	2	0.689	0.9877	0.9773	0.8382	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_4	af_relaxed_ranked_4	cartesian_ref15	3	0.701	0.9872	0.9764	0.8345	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_4	af_relaxed_ranked_4	cartesian_ref15	4	0.661	0.9886	0.9827	0.8473	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_4	af_relaxed_ranked_4	cartesian_ref15	5	0.66	0.9886	0.9827	0.8436	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_4	af_relaxed_ranked_4	dualspace_beta	1	0.608	0.9903	0.99	0.8609	275	275	af_relaxed
2SNI	blue	af_relaxed_ranked_4	af_relaxed_ranked_4	dualspace_beta	2	0.649	0.989	0.9836	0.8464	275	275	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_beta	1	0.698	0.9849	0.9776	0.8475	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_beta	2	0.824	0.9793	0.9529	0.8229	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_beta	3	0.769	0.9819	0.9574	0.8274	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_beta	4	0.756	0.9824	0.9652	0.8285	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_beta	5	0.774	0.9816	0.9552	0.8217	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_ref15	1	0.699	0.9847	0.9675	0.8397	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_ref15	2	0.769	0.9816	0.9585	0.8173	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_ref15	3	0.72	0.9838	0.9641	0.8397	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_ref15	4	0.746	0.9827	0.963	0.8352	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	cartesian_ref15	5	0.745	0.9827	0.9619	0.8341	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	dualspace_beta	1	0.796	0.9813	0.9619	0.8453	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	dualspace_beta	2	0.785	0.9818	0.9664	0.8408	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	dualspace_beta	3	0.754	0.9829	0.9686	0.8509	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	dualspace_beta	4	0.779	0.982	0.9652	0.8442	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	dualspace_beta	5	0.775	0.9822	0.9675	0.8554	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	dualspace_ref15	1	0.719	0.9839	0.963	0.8442	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	dualspace_ref15	2	0.77	0.9816	0.9574	0.8262	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	dualspace_ref15	3	0.745	0.9828	0.9608	0.8363	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	dualspace_ref15	4	0.81	0.98	0.9563	0.8217	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	dualspace_ref15	5	0.746	0.9827	0.9596	0.8341	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_beta	1	0.728	0.9839	0.972	0.8587	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_beta	2	0.781	0.9816	0.963	0.8386	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_beta	3	0.778	0.9817	0.9619	0.8296	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_beta	4	0.759	0.9826	0.9709	0.8464	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_beta	5	0.721	0.9843	0.972	0.8733	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_ref15	1	0.652	0.9869	0.9787	0.8834	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_ref15	2	0.666	0.9862	0.9787	0.8733	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_ref15	3	0.623	0.9881	0.9821	0.8935	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_ref15	4	0.629	0.9878	0.9821	0.8935	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_0	af_relaxed_ranked_0	normal_ref15	5	0.635	0.9876	0.9821	0.8901	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_beta	1	0.738	0.9838	0.9753	0.8621	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_beta	2	0.745	0.9836	0.9765	0.8733	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_beta	3	0.787	0.9811	0.9608	0.8262	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_beta	4	0.706	0.9846	0.9731	0.8487	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_beta	5	0.661	0.9866	0.9787	0.8767	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_ref15	1	0.752	0.9825	0.963	0.8274	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_ref15	2	0.769	0.9818	0.9596	0.8173	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_ref15	3	0.808	0.9799	0.9552	0.8184	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_ref15	4	0.776	0.9814	0.9574	0.815	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	cartesian_ref15	5	0.744	0.9829	0.9641	0.8386	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_beta	1	0.74	0.9835	0.9697	0.8509	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_beta	2	0.73	0.984	0.9742	0.8632	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_beta	3	0.75	0.9828	0.963	0.843	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_beta	4	0.772	0.9821	0.9652	0.8453	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_beta	5	0.774	0.982	0.9641	0.8442	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_ref15	1	0.733	0.9833	0.963	0.8341	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_ref15	2	0.691	0.9851	0.9686	0.8531	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_ref15	3	0.708	0.9844	0.9697	0.8475	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_ref15	4	0.714	0.9841	0.9697	0.8419	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	dualspace_ref15	5	0.729	0.9834	0.9664	0.8374	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_beta	1	0.754	0.9829	0.972	0.8453	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_beta	2	0.718	0.9845	0.9765	0.8655	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_beta	3	0.772	0.9821	0.9619	0.8352	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_beta	4	0.78	0.9819	0.9675	0.8475	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_beta	5	0.75	0.9831	0.9731	0.8554	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_ref15	1	0.65	0.9871	0.9832	0.889	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_ref15	2	0.773	0.9821	0.9619	0.852	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_ref15	3	0.75	0.9831	0.9675	0.8576	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_ref15	4	0.679	0.986	0.9787	0.8789	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_1	af_relaxed_ranked_1	normal_ref15	5	0.655	0.9868	0.9798	0.8834	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_beta	1	0.688	0.9852	0.9686	0.8565	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_beta	2	0.795	0.9806	0.9529	0.8217	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_beta	3	0.679	0.9857	0.9776	0.8655	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_beta	4	0.661	0.9863	0.9765	0.861	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_beta	5	0.74	0.9831	0.9697	0.8419	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_ref15	1	0.743	0.9828	0.9596	0.8307	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_ref15	2	0.725	0.9836	0.963	0.8374	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_ref15	3	0.59	0.989	0.9832	0.8879	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_ref15	4	0.723	0.9837	0.9641	0.8296	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_ref15	5	0.711	0.9842	0.963	0.8386	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_beta	1	0.699	0.9849	0.9709	0.852	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_beta	2	0.808	0.9806	0.9585	0.8296	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_beta	3	0.765	0.9819	0.9563	0.8285	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_beta	4	0.726	0.9838	0.9675	0.8408	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_beta	5	0.802	0.9804	0.9552	0.824	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_ref15	1	0.758	0.9822	0.9563	0.8217	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_ref15	2	0.727	0.9836	0.9608	0.8374	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_ref15	3	0.727	0.9835	0.9641	0.8374	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_ref15	4	0.691	0.9851	0.9686	0.8543	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_ref15	5	0.742	0.9829	0.9596	0.8318	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_beta	1	0.757	0.9827	0.9686	0.8408	223	223	af_relaxed
2UUY	blue	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_beta	2	0.8	0.9809	0.9619	0.833	223	223	af_relaxed
