target	source	model_idx	blue_rmsd	green_rmsd	rmsd_diff	blue_tmscore	green_tmscore	tmscore_diff	blue_gdtts	green_gdtts	gdtts_diff
1Y64	boltz	0	1.1770	1.3190	-0.1420	0.9761	0.9708	0.0053	0.9228	0.9024	0.0204
1Y64	boltz	1	1.2490	1.3170	-0.0680	0.9735	0.9703	0.0032	0.9164	0.8954	0.0210
1Y64	boltz	2	1.1650	1.2490	-0.0840	0.9761	0.9734	0.0027	0.9185	0.9073	0.0112
1Y64	boltz	3	1.2620	1.2500	0.0120	0.9726	0.9730	-0.0004	0.9108	0.9129	-0.0021
1Y64	boltz	4	1.2510	1.3860	-0.1350	0.9739	0.9668	0.0071	0.9199	0.8757	0.0442
1YVB	af_relaxed	0	0.4970	0.4850	0.0120	0.9928	0.9931	-0.0003	0.9927	0.9938	-0.0011
1YVB	af_relaxed	1	0.5660	0.5660	0.0000	0.9907	0.9908	-0.0001	0.9855	0.9855	0.0000
1YVB	af_relaxed	2	0.5200	0.5430	-0.0230	0.9921	0.9914	0.0007	0.9907	0.9876	0.0031
1YVB	af_relaxed	3	0.6500	0.6890	-0.0390	0.9890	0.9882	0.0008	0.9844	0.9824	0.0020
1YVB	af_relaxed	4	0.6590	0.6780	-0.0190	0.9890	0.9885	0.0005	0.9855	0.9834	0.0021
1YVB	amber_af	0	0.4970	0.4850	0.0120	0.9928	0.9931	-0.0003	0.9927	0.9938	-0.0011
1YVB	amber_af	1	0.5200	0.5660	-0.0460	0.9921	0.9908	0.0013	0.9907	0.9865	0.0042
1YVB	amber_af	2	0.6600	0.5430	0.1170	0.9890	0.9914	-0.0024	0.9855	0.9876	-0.0021
1YVB	amber_af	3	0.6510	0.6890	-0.0380	0.9889	0.9881	0.0008	0.9844	0.9824	0.0020
1YVB	amber_af	4	0.5660	0.6780	-0.1120	0.9907	0.9885	0.0022	0.9844	0.9834	0.0010
1YVB	amber_boltz	0	0.5070	0.5990	-0.0920	0.9926	0.9896	0.0030	0.9907	0.9803	0.0104
1YVB	amber_boltz	1	0.6040	0.5170	0.0870	0.9897	0.9922	-0.0025	0.9834	0.9876	-0.0042
1YVB	amber_boltz	2	0.5400	0.5480	-0.0080	0.9916	0.9916	0.0000	0.9876	0.9865	0.0011
1YVB	amber_boltz	3	0.5900	0.5830	0.0070	0.9904	0.9907	-0.0003	0.9844	0.9834	0.0010
1YVB	amber_boltz	4	0.5770	0.5300	0.0470	0.9909	0.9920	-0.0011	0.9865	0.9896	-0.0031
1YVB	boltz	0	0.5080	0.5960	-0.0880	0.9926	0.9898	0.0028	0.9886	0.9803	0.0083
1YVB	boltz	1	0.6030	0.5160	0.0870	0.9898	0.9922	-0.0024	0.9834	0.9876	-0.0042
1YVB	boltz	2	0.5420	0.5450	-0.0030	0.9915	0.9917	-0.0002	0.9855	0.9865	-0.0010
1YVB	boltz	3	0.5900	0.5830	0.0070	0.9905	0.9907	-0.0002	0.9834	0.9834	0.0000
1YVB	boltz	4	0.5760	0.5270	0.0490	0.9910	0.9921	-0.0011	0.9865	0.9886	-0.0021
1Z0K	af_relaxed	0	0.5800	0.5240	0.0560	0.9882	0.9903	-0.0021	0.9867	0.9926	-0.0059
1Z0K	af_relaxed	1	0.5210	0.5290	-0.0080	0.9905	0.9901	0.0004	0.9926	0.9926	0.0000
1Z0K	af_relaxed	2	0.5670	0.5570	0.0100	0.9887	0.9891	-0.0004	0.9882	0.9882	0.0000
1Z0K	af_relaxed	3	0.5320	0.5500	-0.0180	0.9900	0.9892	0.0008	0.9926	0.9896	0.0030
1Z0K	af_relaxed	4	0.5420	0.6800	-0.1380	0.9895	0.9836	0.0059	0.9911	0.9822	0.0089
1Z0K	amber_af	0	0.5210	0.5240	-0.0030	0.9905	0.9903	0.0002	0.9926	0.9926	0.0000
1Z0K	amber_af	1	0.5670	0.5280	0.0390	0.9888	0.9901	-0.0013	0.9882	0.9926	-0.0044
1Z0K	amber_af	2	0.5800	0.5570	0.0230	0.9882	0.9891	-0.0009	0.9867	0.9882	-0.0015
1Z0K	amber_af	3	0.5320	0.5500	-0.0180	0.9900	0.9892	0.0008	0.9926	0.9896	0.0030
1Z0K	amber_af	4	0.5420	0.6770	-0.1350	0.9895	0.9838	0.0057	0.9911	0.9822	0.0089
1Z0K	amber_boltz	0	1.3940	1.4000	-0.0060	0.9488	0.9486	0.0002	0.9349	0.9349	0.0000
1Z0K	amber_boltz	1	1.3820	1.4460	-0.0640	0.9495	0.9460	0.0035	0.9349	0.9334	0.0015
1Z0K	amber_boltz	2	1.3850	1.5010	-0.1160	0.9493	0.9436	0.0057	0.9349	0.9349	0.0000
1Z0K	amber_boltz	3	1.4320	1.4220	0.0100	0.9463	0.9465	-0.0002	0.9305	0.9334	-0.0029
1Z0K	amber_boltz	4	1.5450	1.3240	0.2210	0.9422	0.9516	-0.0094	0.9305	0.9334	-0.0029
1Z0K	boltz	0	1.3860	1.3900	-0.0040	0.9492	0.9491	0.0001	0.9379	0.9349	0.0030
1Z0K	boltz	1	1.3660	1.4320	-0.0660	0.9504	0.9466	0.0038	0.9364	0.9320	0.0044
1Z0K	boltz	2	1.3770	1.4870	-0.1100	0.9497	0.9444	0.0053	0.9349	0.9364	-0.0015
1Z0K	boltz	3	1.4160	1.4170	-0.0010	0.9472	0.9467	0.0005	0.9320	0.9334	-0.0014
1Z0K	boltz	4	1.5320	1.3150	0.2170	0.9429	0.9520	-0.0091	0.9305	0.9334	-0.0029
1Z5Y	af_relaxed	0	0.3460	0.3690	-0.0230	0.9930	0.9921	0.0009	0.9958	0.9958	0.0000
1Z5Y	af_relaxed	1	0.3700	0.3360	0.0340	0.9921	0.9934	-0.0013	0.9958	0.9958	0.0000
1Z5Y	af_relaxed	2	0.3250	0.3150	0.0100	0.9938	0.9942	-0.0004	0.9979	0.9979	0.0000
1Z5Y	af_relaxed	3	0.7570	0.7520	0.0050	0.9833	0.9838	-0.0005	0.9894	0.9873	0.0021
1Z5Y	af_relaxed	4	0.3970	0.7690	-0.3720	0.9913	0.9809	0.0104	0.9979	0.9873	0.0106
1Z5Y	amber_af	0	0.3460	0.3690	-0.0230	0.9930	0.9921	0.0009	0.9958	0.9958	0.0000
1Z5Y	amber_af	1	0.3700	0.3360	0.0340	0.9921	0.9934	-0.0013	0.9958	0.9958	0.0000
1Z5Y	amber_af	2	0.4000	0.3140	0.0860	0.9912	0.9942	-0.0030	0.9958	0.9979	-0.0021
1Z5Y	amber_af	3	0.7440	0.7530	-0.0090	0.9837	0.9837	0.0000	0.9873	0.9873	0.0000
1Z5Y	amber_af	4	0.3230	0.7670	-0.4440	0.9939	0.9810	0.0129	0.9979	0.9873	0.0106
1Z5Y	amber_boltz	0	0.9120	0.7870	0.1250	0.9675	0.9740	-0.0065	0.9682	0.9725	-0.0043
1Z5Y	amber_boltz	1	0.8790	0.8820	-0.0030	0.9689	0.9691	-0.0002	0.9661	0.9682	-0.0021
1Z5Y	amber_boltz	2	0.8630	0.9460	-0.0830	0.9695	0.9663	0.0032	0.9682	0.9640	0.0042
1Z5Y	amber_boltz	3	0.9410	1.2460	-0.3050	0.9681	0.9620	0.0061	0.9661	0.9640	0.0021
1Z5Y	amber_boltz	4	0.9140	1.0110	-0.0970	0.9669	0.9639	0.0030	0.9640	0.9640	0.0000
1Z5Y	boltz	0	0.9100	0.7740	0.1360	0.9677	0.9746	-0.0069	0.9703	0.9725	-0.0022
1Z5Y	boltz	1	0.8720	0.8770	-0.0050	0.9694	0.9695	-0.0001	0.9682	0.9682	0.0000
1Z5Y	boltz	2	0.8610	0.9350	-0.0740	0.9697	0.9669	0.0028	0.9703	0.9682	0.0021
1Z5Y	boltz	3	0.9340	1.2480	-0.3140	0.9683	0.9621	0.0062	0.9661	0.9640	0.0021
1Z5Y	boltz	4	0.9100	1.0130	-0.1030	0.9672	0.9641	0.0031	0.9640	0.9619	0.0021
1ZHH	af_relaxed	0	3.5830	3.4850	0.0980	0.8166	0.8208	-0.0042	0.6831	0.6933	-0.0102
1ZHH	af_relaxed	1	3.5500	3.4200	0.1300	0.8156	0.8247	-0.0091	0.6904	0.6948	-0.0044
1ZHH	af_relaxed	2	3.4240	3.5040	-0.0800	0.8245	0.8191	0.0054	0.6948	0.6919	0.0029
1ZHH	af_relaxed	3	3.4810	3.4340	0.0470	0.8210	0.8247	-0.0037	0.6875	0.6911	-0.0036
1ZHH	af_relaxed	4	3.1810	3.2710	-0.0900	0.8436	0.8382	0.0054	0.7020	0.6969	0.0051
1ZHH	amber_af	0	3.5510	3.4850	0.0660	0.8156	0.8208	-0.0052	0.6919	0.6940	-0.0021
1ZHH	amber_af	1	3.5830	3.4200	0.1630	0.8166	0.8247	-0.0081	0.6831	0.6948	-0.0117
1ZHH	amber_af	2	3.4810	3.5030	-0.0220	0.8209	0.8191	0.0018	0.6875	0.6919	-0.0044
1ZHH	amber_af	3	3.1820	3.4340	-0.2520	0.8435	0.8247	0.0188	0.7020	0.6919	0.0101
1ZHH	amber_af	4	3.4240	3.2710	0.1530	0.8245	0.8382	-0.0137	0.6948	0.6969	-0.0021
1ZHH	amber_boltz	0	3.5820	3.6630	-0.0810	0.8179	0.8097	0.0082	0.6810	0.6773	0.0037
1ZHH	amber_boltz	1	3.6720	3.6730	-0.0010	0.8086	0.8092	-0.0006	0.6781	0.6781	0.0000
1ZHH	amber_boltz	2	3.5920	3.6330	-0.0410	0.8186	0.8128	0.0058	0.6853	0.6773	0.0080
1ZHH	amber_boltz	3	3.4900	3.6540	-0.1640	0.8252	0.8136	0.0116	0.6897	0.6788	0.0109
1ZHH	amber_boltz	4	3.6320	3.6860	-0.0540	0.8134	0.8106	0.0028	0.6795	0.6781	0.0014
1ZHH	boltz	0	3.5790	3.6650	-0.0860	0.8179	0.8094	0.0085	0.6810	0.6773	0.0037
1ZHH	boltz	1	3.6710	3.6730	-0.0020	0.8085	0.8091	-0.0006	0.6781	0.6766	0.0015
1ZHH	boltz	2	3.5890	3.6320	-0.0430	0.8187	0.8127	0.0060	0.6853	0.6773	0.0080
1ZHH	boltz	3	3.4850	3.6500	-0.1650	0.8253	0.8137	0.0116	0.6890	0.6788	0.0102
1ZHH	boltz	4	3.6290	3.6830	-0.0540	0.8134	0.8106	0.0028	0.6795	0.6788	0.0007
1ZHI	af_relaxed	0	1.8030	1.8150	-0.0120	0.9443	0.9437	0.0006	0.9218	0.9205	0.0013
1ZHI	af_relaxed	1	1.8760	1.8520	0.0240	0.9404	0.9418	-0.0014	0.9167	0.9231	-0.0064
1ZHI	af_relaxed	2	1.8560	1.7850	0.0710	0.9408	0.9425	-0.0017	0.9179	0.9179	0.0000
1ZHI	af_relaxed	3	1.7780	1.6270	0.1510	0.9442	0.9493	-0.0051	0.9218	0.9295	-0.0077
1ZHI	af_relaxed	4	1.6690	1.8060	-0.1370	0.9485	0.9435	0.0050	0.9282	0.9231	0.0051
1ZHI	amber_af	0	1.7780	1.8140	-0.0360	0.9442	0.9437	0.0005	0.9218	0.9205	0.0013
1ZHI	amber_af	1	1.6690	1.8510	-0.1820	0.9485	0.9418	0.0067	0.9269	0.9231	0.0038
1ZHI	amber_af	2	1.8560	1.7840	0.0720	0.9408	0.9425	-0.0017	0.9179	0.9179	0.0000
1ZHI	amber_af	3	1.8030	1.6280	0.1750	0.9443	0.9493	-0.0050	0.9218	0.9295	-0.0077
1ZHI	amber_af	4	1.8750	1.8070	0.0680	0.9404	0.9434	-0.0030	0.9179	0.9218	-0.0039
1ZHI	amber_boltz	0	1.8430	1.6850	0.1580	0.9405	0.9470	-0.0065	0.9205	0.9295	-0.0090
1ZHI	amber_boltz	1	1.8740	1.6710	0.2030	0.9375	0.9437	-0.0062	0.9205	0.9269	-0.0064
1ZHI	amber_boltz	2	1.7740	1.7130	0.0610	0.9463	0.9460	0.0003	0.9321	0.9282	0.0039
1ZHI	amber_boltz	3	1.8640	1.8590	0.0050	0.9408	0.9418	-0.0010	0.9244	0.9244	0.0000
1ZHI	amber_boltz	4	1.7930	1.7670	0.0260	0.9424	0.9431	-0.0007	0.9244	0.9192	0.0052
1ZHI	boltz	0	1.8390	1.6810	0.1580	0.9407	0.9471	-0.0064	0.9205	0.9282	-0.0077
1ZHI	boltz	1	1.8720	1.6660	0.2060	0.9376	0.9441	-0.0065	0.9192	0.9269	-0.0077
1ZHI	boltz	2	1.7710	1.7120	0.0590	0.9465	0.9464	0.0001	0.9308	0.9244	0.0064
1ZHI	boltz	3	1.8580	1.8530	0.0050	0.9412	0.9421	-0.0009	0.9244	0.9256	-0.0012
1ZHI	boltz	4	1.7920	1.7640	0.0280	0.9426	0.9434	-0.0008	0.9269	0.9205	0.0064
1ZLI	af_relaxed	0	0.4240	0.4260	-0.0020	0.9958	0.9958	0.0000	0.9951	0.9951	0.0000
1ZLI	af_relaxed	1	0.4320	0.4260	0.0060	0.9957	0.9958	-0.0001	0.9951	0.9951	0.0000
1ZLI	af_relaxed	2	0.4250	0.4290	-0.0040	0.9958	0.9957	0.0001	0.9951	0.9951	0.0000
1ZLI	af_relaxed	3	0.4260	0.4230	0.0030	0.9958	0.9959	-0.0001	0.9951	0.9951	0.0000
1ZLI	af_relaxed	4	0.4260	0.4270	-0.0010	0.9958	0.9958	0.0000	0.9951	0.9951	0.0000
1ZLI	amber_af	0	0.4260	0.4260	0.0000	0.9958	0.9958	0.0000	0.9951	0.9951	0.0000
1ZLI	amber_af	1	0.4270	0.4260	0.0010	0.9958	0.9958	0.0000	0.9951	0.9951	0.0000
1ZLI	amber_af	2	0.4240	0.4290	-0.0050	0.9958	0.9958	0.0000	0.9951	0.9951	0.0000
1ZLI	amber_af	3	0.4260	0.4230	0.0030	0.9958	0.9959	-0.0001	0.9951	0.9951	0.0000
1ZLI	amber_af	4	0.4310	0.4270	0.0040	0.9957	0.9958	-0.0001	0.9951	0.9951	0.0000
1ZLI	amber_boltz	0	0.4420	0.5160	-0.0740	0.9955	0.9948	0.0007	0.9935	0.9935	0.0000
1ZLI	amber_boltz	1	0.4210	0.5360	-0.1150	0.9959	0.9945	0.0014	0.9943	0.9935	0.0008
1ZLI	amber_boltz	2	0.5330	0.5390	-0.0060	0.9949	0.9943	0.0006	0.9935	0.9926	0.0009
1ZLI	amber_boltz	3	0.5570	0.4340	0.1230	0.9942	0.9956	-0.0014	0.9926	0.9951	-0.0025
1ZLI	amber_boltz	4	0.4200	0.5370	-0.1170	0.9959	0.9944	0.0015	0.9943	0.9918	0.0025
1ZLI	boltz	0	0.4400	0.5140	-0.0740	0.9956	0.9948	0.0008	0.9926	0.9926	0.0000
1ZLI	boltz	1	0.4200	0.5350	-0.1150	0.9959	0.9945	0.0014	0.9935	0.9935	0.0000
1ZLI	boltz	2	0.5330	0.5350	-0.0020	0.9949	0.9944	0.0005	0.9935	0.9926	0.0009
1ZLI	boltz	3	0.5540	0.4340	0.1200	0.9942	0.9957	-0.0015	0.9926	0.9951	-0.0025
1ZLI	boltz	4	0.4200	0.5350	-0.1150	0.9959	0.9944	0.0015	0.9943	0.9918	0.0025
1ZM4	af_relaxed	0	11.6650	11.7250	-0.0600	0.6577	0.6561	0.0016	0.5431	0.5407	0.0024
1ZM4	af_relaxed	1	11.1270	11.2150	-0.0880	0.6666	0.6657	0.0009	0.5489	0.5492	-0.0003
1ZM4	af_relaxed	2	11.9110	11.9550	-0.0440	0.6560	0.6550	0.0010	0.5374	0.5355	0.0019
1ZM4	af_relaxed	3	11.7330	11.7000	0.0330	0.6554	0.6568	-0.0014	0.5386	0.5431	-0.0045
1ZM4	af_relaxed	4	11.8830	11.8520	0.0310	0.6554	0.6549	0.0005	0.5352	0.5358	-0.0006
1ZM4	amber_af	0	11.8830	11.7250	0.1580	0.6554	0.6561	-0.0007	0.5349	0.5413	-0.0064
1ZM4	amber_af	1	11.9120	11.2150	0.6970	0.6560	0.6657	-0.0097	0.5374	0.5489	-0.0115
1ZM4	amber_af	2	11.1270	11.9540	-0.8270	0.6666	0.6550	0.0116	0.5483	0.5355	0.0128
1ZM4	amber_af	3	11.6640	11.7000	-0.0360	0.6577	0.6568	0.0009	0.5428	0.5434	-0.0006
1ZM4	amber_af	4	11.7320	11.8510	-0.1190	0.6555	0.6549	0.0006	0.5380	0.5355	0.0025
1ZM4	amber_boltz	0	11.7450	11.7400	0.0050	0.6557	0.6590	-0.0033	0.5149	0.5204	-0.0055
1ZM4	amber_boltz	1	12.0920	11.6640	0.4280	0.6501	0.6566	-0.0065	0.5118	0.5182	-0.0064
1ZM4	amber_boltz	2	11.8150	11.7990	0.0160	0.6541	0.6585	-0.0044	0.5188	0.5118	0.0070
1ZM4	amber_boltz	3	11.8100	11.5550	0.2550	0.6558	0.6607	-0.0049	0.5194	0.5158	0.0036
1ZM4	amber_boltz	4	11.6130	11.4700	0.1430	0.6601	0.6608	-0.0007	0.5170	0.5231	-0.0061
1ZM4	boltz	0	11.7400	11.7350	0.0050	0.6557	0.6591	-0.0034	0.5167	0.5219	-0.0052
1ZM4	boltz	1	12.0850	11.6600	0.4250	0.6502	0.6565	-0.0063	0.5115	0.5182	-0.0067
1ZM4	boltz	2	11.8110	11.7940	0.0170	0.6542	0.6586	-0.0044	0.5197	0.5109	0.0088
1ZM4	boltz	3	11.8080	11.5500	0.2580	0.6558	0.6606	-0.0048	0.5197	0.5155	0.0042
1ZM4	boltz	4	11.6090	11.4650	0.1440	0.6601	0.6608	-0.0007	0.5161	0.5255	-0.0094
2A1A	af_relaxed	0	1.1140	1.1100	0.0040	0.9671	0.9677	-0.0006	0.9658	0.9658	0.0000
2A1A	af_relaxed	1	1.0890	1.0890	0.0000	0.9692	0.9691	0.0001	0.9658	0.9658	0.0000
2A1A	af_relaxed	2	1.0800	1.1080	-0.0280	0.9702	0.9675	0.0027	0.9705	0.9658	0.0047
2A1A	af_relaxed	3	1.1040	1.0810	0.0230	0.9679	0.9699	-0.0020	0.9658	0.9689	-0.0031
2A1A	af_relaxed	4	1.0800	1.0760	0.0040	0.9703	0.9705	-0.0002	0.9689	0.9689	0.0000
2A1A	amber_af	0	1.1150	1.1090	0.0060	0.9671	0.9677	-0.0006	0.9658	0.9658	0.0000
2A1A	amber_af	1	1.1040	1.0900	0.0140	0.9679	0.9691	-0.0012	0.9658	0.9658	0.0000
2A1A	amber_af	2	1.0800	1.1080	-0.0280	0.9703	0.9675	0.0028	0.9689	0.9643	0.0046
2A1A	amber_af	3	1.0890	1.0810	0.0080	0.9692	0.9699	-0.0007	0.9658	0.9689	-0.0031
2A1A	amber_af	4	1.0800	1.0760	0.0040	0.9702	0.9705	-0.0003	0.9705	0.9689	0.0016
2A1A	amber_boltz	0	0.9490	1.0860	-0.1370	0.9721	0.9681	0.0040	0.9705	0.9643	0.0062
2A1A	amber_boltz	1	1.0630	0.9910	0.0720	0.9707	0.9731	-0.0024	0.9674	0.9705	-0.0031
2A1A	amber_boltz	2	1.0590	1.1900	-0.1310	0.9714	0.9674	0.0040	0.9689	0.9689	0.0000
2A1A	amber_boltz	3	1.0430	1.1160	-0.0730	0.9726	0.9720	0.0006	0.9720	0.9720	0.0000
2A1A	amber_boltz	4	1.0740	1.0870	-0.0130	0.9680	0.9694	-0.0014	0.9674	0.9705	-0.0031
2A1A	boltz	0	0.9500	1.0880	-0.1380	0.9722	0.9679	0.0043	0.9736	0.9643	0.0093
2A1A	boltz	1	1.0600	0.9900	0.0700	0.9706	0.9731	-0.0025	0.9674	0.9720	-0.0046
2A1A	boltz	2	1.0570	1.1790	-0.1220	0.9714	0.9676	0.0038	0.9705	0.9689	0.0016
2A1A	boltz	3	1.0390	1.1130	-0.0740	0.9727	0.9720	0.0007	0.9736	0.9720	0.0016
2A1A	boltz	4	1.0780	1.0910	-0.0130	0.9679	0.9692	-0.0013	0.9674	0.9705	-0.0031
2A5T	af_relaxed	0	0.6750	0.6450	0.0300	0.9898	0.9907	-0.0009	0.9797	0.9843	-0.0046
2A5T	af_relaxed	1	0.6800	0.6880	-0.0080	0.9898	0.9898	0.0000	0.9797	0.9797	0.0000
2A5T	af_relaxed	2	0.6550	0.6570	-0.0020	0.9906	0.9906	0.0000	0.9834	0.9834	0.0000
2A5T	af_relaxed	3	0.6770	0.6740	0.0030	0.9896	0.9897	-0.0001	0.9797	0.9797	0.0000
2A5T	af_relaxed	4	0.6780	0.6810	-0.0030	0.9896	0.9895	0.0001	0.9797	0.9797	0.0000
2A5T	amber_af	0	0.6750	0.6450	0.0300	0.9898	0.9907	-0.0009	0.9797	0.9843	-0.0046
2A5T	amber_af	1	0.6770	0.6880	-0.0110	0.9896	0.9898	-0.0002	0.9797	0.9797	0.0000
2A5T	amber_af	2	0.6780	0.6570	0.0210	0.9896	0.9906	-0.0010	0.9797	0.9834	-0.0037
2A5T	amber_af	3	0.6560	0.6740	-0.0180	0.9905	0.9897	0.0008	0.9834	0.9797	0.0037
2A5T	amber_af	4	0.6790	0.6810	-0.0020	0.9898	0.9895	0.0003	0.9797	0.9797	0.0000
2A5T	amber_boltz	0	0.8890	0.8190	0.0700	0.9819	0.9846	-0.0027	0.9668	0.9742	-0.0074
2A5T	amber_boltz	1	0.8100	0.9880	-0.1780	0.9850	0.9781	0.0069	0.9714	0.9566	0.0148
2A5T	amber_boltz	2	0.8450	0.8460	-0.0010	0.9836	0.9842	-0.0006	0.9751	0.9751	0.0000
2A5T	amber_boltz	3	0.8850	0.9070	-0.0220	0.9822	0.9812	0.0010	0.9668	0.9640	0.0028
2A5T	amber_boltz	4	0.7400	0.8940	-0.1540	0.9875	0.9828	0.0047	0.9797	0.9732	0.0065
2A5T	boltz	0	0.8870	0.8170	0.0700	0.9820	0.9847	-0.0027	0.9668	0.9714	-0.0046
2A5T	boltz	1	0.8040	0.9870	-0.1830	0.9852	0.9782	0.0070	0.9751	0.9594	0.0157
2A5T	boltz	2	0.8450	0.8440	0.0010	0.9836	0.9843	-0.0007	0.9732	0.9742	-0.0010
2A5T	boltz	3	0.8830	0.9030	-0.0200	0.9823	0.9814	0.0009	0.9677	0.9649	0.0028
2A5T	boltz	4	0.7380	0.8920	-0.1540	0.9876	0.9829	0.0047	0.9797	0.9742	0.0055
2A9K	af_relaxed	0	0.9170	0.9580	-0.0410	0.9746	0.9721	0.0025	0.9662	0.9632	0.0030
2A9K	af_relaxed	1	0.9600	1.0300	-0.0700	0.9715	0.9665	0.0050	0.9588	0.9500	0.0088
2A9K	af_relaxed	2	1.0170	1.0440	-0.0270	0.9683	0.9664	0.0019	0.9588	0.9559	0.0029
2A9K	af_relaxed	3	0.9180	0.9900	-0.0720	0.9743	0.9738	0.0005	0.9662	0.9662	0.0000
2A9K	af_relaxed	4	0.9290	0.9690	-0.0400	0.9735	0.9710	0.0025	0.9676	0.9603	0.0073
2A9K	amber_af	0	1.0170	0.9570	0.0600	0.9683	0.9721	-0.0038	0.9574	0.9632	-0.0058
2A9K	amber_af	1	0.9610	1.0260	-0.0650	0.9715	0.9668	0.0047	0.9588	0.9515	0.0073
2A9K	amber_af	2	0.9180	1.0690	-0.1510	0.9743	0.9649	0.0094	0.9676	0.9544	0.0132
2A9K	amber_af	3	0.9320	0.9900	-0.0580	0.9734	0.9738	-0.0004	0.9662	0.9662	0.0000
2A9K	amber_af	4	0.9180	0.9660	-0.0480	0.9745	0.9710	0.0035	0.9662	0.9603	0.0059
2A9K	amber_boltz	0	1.1770	1.0850	0.0920	0.9636	0.9677	-0.0041	0.9515	0.9529	-0.0014
2A9K	amber_boltz	1	1.1470	1.1250	0.0220	0.9661	0.9654	0.0007	0.9544	0.9500	0.0044
2A9K	amber_boltz	2	1.2120	1.1730	0.0390	0.9627	0.9634	-0.0007	0.9529	0.9485	0.0044
2A9K	amber_boltz	3	1.1520	1.2610	-0.1090	0.9659	0.9586	0.0073	0.9559	0.9471	0.0088
2A9K	amber_boltz	4	1.0540	1.1400	-0.0860	0.9700	0.9668	0.0032	0.9618	0.9559	0.0059
2A9K	boltz	0	1.1710	1.0810	0.0900	0.9639	0.9679	-0.0040	0.9529	0.9559	-0.0030
2A9K	boltz	1	1.1420	1.1160	0.0260	0.9665	0.9659	0.0006	0.9544	0.9515	0.0029
2A9K	boltz	2	1.2040	1.1610	0.0430	0.9633	0.9640	-0.0007	0.9544	0.9500	0.0044
2A9K	boltz	3	1.1460	1.2490	-0.1030	0.9661	0.9593	0.0068	0.9559	0.9500	0.0059
2A9K	boltz	4	1.0370	1.1460	-0.1090	0.9706	0.9668	0.0038	0.9603	0.9559	0.0044
2ABZ	af_relaxed	0	0.4390	0.4410	-0.0020	0.9957	0.9957	0.0000	0.9950	0.9942	0.0008
2ABZ	af_relaxed	1	0.4480	0.4490	-0.0010	0.9956	0.9955	0.0001	0.9934	0.9934	0.0000
2ABZ	af_relaxed	2	0.4490	0.4470	0.0020	0.9955	0.9956	-0.0001	0.9934	0.9934	0.0000
2ABZ	af_relaxed	3	0.4380	0.4380	0.0000	0.9958	0.9958	0.0000	0.9934	0.9934	0.0000
2ABZ	af_relaxed	4	0.4430	0.4410	0.0020	0.9957	0.9957	0.0000	0.9934	0.9942	-0.0008
2ABZ	amber_af	0	0.4410	0.4420	-0.0010	0.9957	0.9957	0.0000	0.9934	0.9942	-0.0008
2ABZ	amber_af	1	0.4480	0.4490	-0.0010	0.9956	0.9955	0.0001	0.9934	0.9934	0.0000
2ABZ	amber_af	2	0.4390	0.4470	-0.0080	0.9957	0.9956	0.0001	0.9950	0.9934	0.0016
2ABZ	amber_af	3	0.4480	0.4380	0.0100	0.9955	0.9958	-0.0003	0.9934	0.9934	0.0000
2ABZ	amber_af	4	0.4380	0.4400	-0.0020	0.9958	0.9958	0.0000	0.9934	0.9942	-0.0008
2ABZ	amber_boltz	0	0.4790	0.4820	-0.0030	0.9952	0.9951	0.0001	0.9934	0.9934	0.0000
2ABZ	amber_boltz	1	0.4580	0.4700	-0.0120	0.9956	0.9954	0.0002	0.9942	0.9925	0.0017
2ABZ	amber_boltz	2	0.4520	0.4480	0.0040	0.9957	0.9956	0.0001	0.9942	0.9925	0.0017
2ABZ	amber_boltz	3	0.4620	0.4520	0.0100	0.9955	0.9956	-0.0001	0.9934	0.9934	0.0000
2ABZ	amber_boltz	4	0.5160	0.4760	0.0400	0.9945	0.9953	-0.0008	0.9925	0.9934	-0.0009
2ABZ	boltz	0	0.4830	0.4840	-0.0010	0.9952	0.9951	0.0001	0.9934	0.9934	0.0000
2ABZ	boltz	1	0.4550	0.4700	-0.0150	0.9956	0.9955	0.0001	0.9934	0.9934	0.0000
2ABZ	boltz	2	0.4530	0.4480	0.0050	0.9958	0.9957	0.0001	0.9942	0.9925	0.0017
2ABZ	boltz	3	0.4600	0.4530	0.0070	0.9956	0.9956	0.0000	0.9934	0.9934	0.0000
2ABZ	boltz	4	0.5180	0.4710	0.0470	0.9945	0.9954	-0.0009	0.9925	0.9925	0.0000
2AJF	af_relaxed	0	1.6850	2.0990	-0.4140	0.9650	0.9477	0.0173	0.8539	0.8208	0.0331
2AJF	af_relaxed	1	2.1220	2.1480	-0.0260	0.9467	0.9457	0.0010	0.8204	0.8183	0.0021
2AJF	af_relaxed	2	2.1760	2.0230	0.1530	0.9444	0.9512	-0.0068	0.8195	0.8241	-0.0046
2AJF	af_relaxed	3	2.4800	1.7680	0.7120	0.9307	0.9618	-0.0311	0.7885	0.8421	-0.0536
2AJF	af_relaxed	4	1.4890	1.5610	-0.0720	0.9716	0.9690	0.0026	0.8668	0.8597	0.0071
2AJF	amber_af	0	2.1220	2.0980	0.0240	0.9466	0.9477	-0.0011	0.8204	0.8224	-0.0020
2AJF	amber_af	1	2.1770	2.1480	0.0290	0.9444	0.9457	-0.0013	0.8191	0.8187	0.0004
2AJF	amber_af	2	2.4840	2.0210	0.4630	0.9305	0.9513	-0.0208	0.7873	0.8237	-0.0364
